,Neonatal Seizure Detection using Convolutional Neural Networks,2017,"O'Shea, Lightbody, Boylan, Temko",IEEE 27th International Workshop on Machine Learning for Signal Processing,Yes,"Irish Centre for Fetal and Neonatal Translational Research, University College Cork",6,,Classification of EEG signals,Clinical,Epilepsy,Detection,New Approach,CNN on (preprocessed) raw EEG for epilepsy classification,"Ongoing EEG recording, with and without seizures.","CNN works well on audio signal, why not on EEG.",,N/M,No,Seizure,Internal Recordings,Private,18,8,256,N/M,,,"Band-pass filter: 0.5 - 12.8Hz
Down sampled: 32Hz
EEG Split into 8s windows (50% overlap)",,Raw EEG,Raw EEG,N/A,,Keras,1D - CNN,CNN,"Conv - Batch Norm. - Pooling
Output Layer: GAP (not dense)","""...1D CNNs wide convolutional filters (1-4s, 32-128 samples) significantly improved the performance"". Sample size filters were used. In contrast to larger filter lengths allow the learning the various filters in a hierarchical manner [21].",Yes,"256x1
(1s x 1 channel)",6,RELU,Batch Norm,,,"2
(Seizure vs Non-seizure)","16,930",N/M,SGD,"LR: 0.003
LR -= 10% every 
20 iterations
Nesterov Momentum: 0.9",2048,N/M,"Sliding Window
(Shifted by 1s, 7/8 overlap)",Categorical Cross-Entropy,,"Leave-one-subject-out
(LOO)",N/M,,AUC,AUC,N/M,,N/M,"AUC: 97.1%
AUC90: 82.9%",SVM,Traditional pipeline,,N/M,"""We have also tried max pooling, which led to slightly inferior results in our experiments.""
""Initially, the EEG was converted to time-frequency images (spectrograms) and 2D CNNs were utilized, adopted from the area of image processing [17] – this architecture proved unsuccessful in the seizure detection task.""",N/M,No,N/A,No,"No.
(YR to ask for their dataset!)",,Yannick,[TBD],,Oshea2017
,Improving classification accuracy of feedforward neural networks for spiking neuromorphic chips,2017,"Yepes, Tang & Mashford",International Joint Conference on Artificial Intelligence,Yes,"IBM Research, VIC, Australia",7,,Improvement of processing tools,Hardware optimization,Neuromorphic chips,,New Approach: Running DL on Neuromorphic Chips,"Compare constrained network for a neuromorphic chip on 2 datasets, vs unconstrained version of NN ","MNIST & EEG Data from Nurse et al., 2015 (BCI-MI)",Implement DL/DNNs on a chip.,,"N/M
(see dataset paper)",No,Motor Imagery,"Nurse et al., 2015",Public,5,N/M,"N/M

(1000Hz?)",1109,,,N/M,No,N/M,NS,"[0, 1]",,Matlab,"[Esser et al., 2015]",NS,"[Esser et al., 2015]","[Esser et al., 2015]",No,N/M,"Small Network: 3
Large Network: 4",N/M,N/M,,,2,N/M,N/M,N/M,LR: 0.1,25,N/M,No,N/M,,N/M,"Train: 480/468
Test: 66/95
(class1/class2)",,Accuracy,accuracy,"TrueNorth
(IBM Chip)",,(see paper),"EEG Data: 86%
MNIST: 98-99%","On the TrueNorth Chip (constrained)
vs
Traditional Methods (Unconstrained)",Traditional pipeline,,N/M,"Furthermore, analysis of the learnt parameters pro- vide insights that might complement hardware design, thus providing a more efficient deployment of the trained models. The trained models use a small portion of the TrueNorth chip (30 cores vs. 4096 avail- able in the current version of the chip), thus requiring a much less than 70mW to work, which makes these models suitable for portable autonomous devices with large autonomy.",N/M,No,N/A,No,IBM Research is really into porting DL on neuromorphic chips. They have a couple of papers on it.,,Yannick,[TBD],,Yepes2017
,Automatic Analysis of EEGs Using Big Data and Hybrid Deep Learning Architectures,2017,"Golmohammadi, Hossein, Torbati, Lopez De Diego, Obeid & Picone",Arxiv,,"Temple University
Jibo, Inc., Redwood City",20,,Classification of EEG signals,Clinical,Epilepsy,Detection,New Approach: Hybrid HMM & SdA for Epilepsy,"Using an Hybrid 3 Passes Model, combining HMM & Stacked Denoising AutoEncoders for Epilepsy classification","Ongoing EEG recording, with and without seizures.
(TUH Dataset)",Deep Learning allows computational models that are composed of multiple processing layers to learn representations of data with multiple levels of abstraction,,"Natus Medical Inc.’s
Nicolet",No,Seizure,TUH,Public,"Total: 16,000",[20-128],[250-1024],"30,000 sessions",,,PCA,No,Cepstral coefficient-based feature extraction approach based on Linear Frequency Cepstral Coefficients (LFCCs),Other,N/M,,Theano,3x Stacked denoising Autoencoders (SdA),AE,"3 Passes. 
(1) HMM -> (2) SdAs -> (3) NLP

(2) PCA -> Out of Sample -> 3 SdAs in parallel -> Enhancer (combining 3 SdAs)",Not you typical DL-EEG approach...,Yes,,3 [Nodes from 100-800],N/M,N/M,,,6 Classes,N/M,Training of these three SdA networks is done in two steps: pre-training and fine-tuning. Denoising autoencoders are stacked to form a deep network. The unsupervised pre-training of such an architecture is done one layer at a time.,Minibatch Stochastic Gradient Descent,LR: [0.1-0.5],[100-300],N/M,"Out-of-sample technique 
(van der Maaten, 2009)",Cross-Entropy,,N/M,"Train: 84,032
Test: 29,421",,"Sensitivity
Specificity","sensitivity, specificity",N/M,,N/M,"Pass: Sensitivity | Specificity
1 (HMM): 86.78 | 17.70
2 (SdA): 78.93 | 4.40
3 (SLM): 90.10 | 4.88",N/M,None,,N/M,A summary of the results for different stages of processing is shown in Table 12. The overall performance of the multi-pass hybrid HMM/deep learning classification system is promising: more than 90% sensitivity and less than 5% specificity.,N/M,No,N/A,No,A little uncommon.,,Yannick,[TBD],,Golmohammadi2017
,Multimodal deep learning approach for joint EEG-EMG data compression and classification,2017,"Ben Said, Mohamed, Elfouly, Harras & Wang",IEEE Wireless Communications and Networking Conference,,"Qatar University
Carnegie Melon University
University of British Columbia",6,,Classification of EEG signals,Monitoring,Affective,Emotion,New Approach: Compressing joint EEG-EMG with an autoencoder,Compression & Classification of joint EMG + EEG on DEAP dataset with SAE,"Watching music videos
(DEAP Dataset)",Deep learning approach has emerged as one of the possible techniques to exploit the correlation of the data from multiple modalities. Compression for mobile health data.,,N/M,No,Emotions,DEAP,Public,32,N/M,128Hz,"23040 Samples
(for both EMG & EEG)",,,"1) 6s Windows
2) Whitened
3) Normalized",,"Raw EEG + EMG
(None)",Raw EEG,z-score,,N/M,SAE,AE,N/M,Deep learning approach has emerged as one of the possible techniques to exploit the correlation ofthe data from multiple modalities,No,N/M,2 SAE,Sigmoid,"L2
(to be confirmed)",,,"N/M
1) Compressed data
2) Classification",N/M,Greedy-layer wise,N/M,N/M,N/M,N/M,"Duplicated multimodal data keeping values from 1 modality, setting the other modality to 0. 
And vice-versa.",Square Euclidean Distance,,N/M,"1) Compress: 50-50
2) Classif: 75-25",,"1) Compression: Distortion
2) Classification: Accuracy","distortion, accuracy",N/M,,N/M,"1) [Compression] Distortion: EMG = 13.85% |  EEG = 12%
2) [Classification] Accuracy: 78.1%","Discrete Wavelet Transform (DWT) [26]
Compressed Sensing (CS) [27] (distortion: 22% | 17.21%)
2D compression approach which is based on SPIHT and FastICA [28]",Traditional pipeline,,N/M,"1) Compression: Distortion
2) Classification",N/M,No,N/A,No,-,,Yannick,[TBD],,BenSaid2017a
,Deep Learning for Fatigue Estimation on the Basis of Multimodal Human-Machine Interactions,2017,"Gordienko, Stirenko, Kochura, Alienin, Novotarskiy & Gordienko",Arxiv,Yes,National Technical University of Ukraine,12,,Classification of EEG signals,Monitoring,Physical,Exercise,New Approach,Multi-modal fatigue (and activity) estimation,Different activities (sports) while having different sensors,Use Multimodal Models. to combine different modalities with a NN.,,OpenBCI,No,Multimodal,Internal Recordings,Private,"Not clear.
(1 ?)","not clear
(OpenBCI?)",N/M,N/M,,,N/M,N/M,N/M,NS,N/M,,N/M,DNN,NS,N/M,N/M,No,N/M,N/M,N/M,N/M,,,N/M,N/M,N/M,N/M,N/M,N/M,N/M,N/M,"Mean Residual Deviance (MRD) 
Mean Absolute Error (MAE)",,N/M,N/M,,"Mean Residual Deviance (MRD) 
Mean Absolute Error (MAE)","mean residual deviance, mean absolute error",N/M,,N/M,"See Paper
(not really relevant / meaningful for this paper)",N/M,None,,N/M,The main achievement is the multimodal data measured can be used as a training dataset for measuring and recognizing the intensity and physical load on the person by means of the machine learning approaches.,N/M,No,N/A,No,Terrible paper.,,Yannick,[TBD],,Gordienko2017
,Towards Deep Modeling of Music Semantics using EEG Regularizers,2017,"Raposo, Matos, Ribeiro, Tang & Yu",Arxiv,Yes,Universidade de Lisboa,5,,Classification of EEG signals,Music semantics,,,Improve SOTA on music semantics,Modeling of music audio semantics,Listening to music,Previous success of CNNs in music audio modeling,,OpenBCI,No,None,Internal Recordings,Private,18,16,250Hz,N/M,,,"1) Highpass 0.5Hz 
2) Notch at 50Hz",Yes,Raw EEG + Audio embeddings,Raw EEG,"Rescaled [-1, 1]",,N/M,CNN,CNN,N/M,N/M,Yes,N/M,5,ReLU,No,,,128,N/M,"1) Train audio+lyrics embeddings model
2) Train audio embeddings+EEG embeddings model",N/M,N/M,102,N/M,N/M,CCA between embeddings,,5-fold,N/M,,"Mean Reciprocal
Rank (MRR)",mean reciprocal rank,GeForce GTX 1080,,20 minutes,"Outperformed Spotfiy by ~1%, but did not perform better than the SOTA (by a small margin)",Spotify embeddings and current SOTA (Choi),DL & Trad.,,N/M,"Proposed approach did not outperformed SOTA but SOTA was trained on more
than 2083 hours of music, whereas the proposed method needs less than 3 hours of both music and EEG",N/M,No,N/A,No,Did not outperformed SOTA by a small margin and it seems there is a lot of room for improvement,,Isabela,[TBD],,Raposo2017
,Deep convolutional neural network for the automated detection and diagnosis of seizure using EEG signals,2017,"Acharya, Oh, Hagiwara, Tan & Adeli",Computers in Biology and Medicine,,"Ngee Ann Polytechnic, Singapore
SUSS University, Singapore
University of Malaya, Malaysia
The Ohio State University, US",,,Classification of EEG signals,Clinical,Epilepsy,Detection,"New Approach: CNN for Epilepsy
(claiming its a new approach, but it's not...)",13-Layers CNN for Epilepsy,"Ongoing EEG recording, with and without seizures.",To develop a computer-aided diagnosis (CAD) to classify EEG,,N/M,No,Seizures,Bonn University,Public,15,1,173.6,N/M,,,None,,Raw EEG,Raw EEG,z-score,,N/M,CNN,CNN,"1D CNN
Conv / Max Pooling",,Yes,4097x1,"1D CNN: 10
FC: 2",ReLU,"L1 ? 
(To be confirmed)",,,"3
(Softmax with 3 classes)",N/M,A conventional backpropagation (BP) [32] with a batch size of 3 is employed in this work to train CNN.,"The parameters used to train the CNN model are (i) lambda (regularization), (ii) learning rate, and (iii) momentum","Lambda: 0.7
LR: 1x10^-3
Momentum: 0.3",3,Trial and Error,No,N/M,,10-Fold CV,"Train: 90%
Test: 10%",,"Accuracy
Sensitivity
Sensibility","accuracy, sensitivity, sensibility","Intel Xeon 2.40 GHz (E5620)  
24 GB RAM",,"150 epochs
12.8s / epochs
=  32 min","Accuracy: 88.7% 
Sensitivity: 95% 
Specificity: 90%","Many other SOTA
(check paper)
They performed worse than most previous SOTA",Traditional pipeline,,N/M,"The advantage of the model presented in this paper, however, is separate steps of feature extraction and feature selection are not required in this work. Nevertheless, the main drawback of this work is the lack of huge EEG database",Amount of data,No,N/A,Yes,"Bad results compared to SOTA, but interesting...
13 layers would probably need more data.",,Yannick,[TBD],,Acharya2017
,Electroencephalogram-based decoding cognitive states using convolutional neural network and likelihood ratio based score fusion,2017,"Zafar, Dass & Malik",Plos One,No,Universiti Teknologu PETRONAS,23,,Classification of EEG signals,BCI,Reactive,RSVP,Improve SOTA,Decode seen images by extracting features with a CNN,Watching natural images from 5 classes,Features learned automatically can be more efficient,,EGI,No,None,Internal Recordings,Private,26 (30 initially),128,250,6760,,,"[Hardware: Bandpass from 0.1 to 100 Hz]
1) Bandpass from 0.3 to 30 Hz
2) Removal of eye artefacts",,Raw EEG,Raw EEG,N/M,,N/M,CNN,CNN,"Modified LeNet
CNN is *just* for feature extraction (feature selection and classification is done separately)",Temporal 1D conv in first layer,Yes,128 x 250,2,"Sigmoid, tanh",N/M,,,128 x 11 x 100,N/M,???,N/M,N/M,N/M,N/M,N/M,N/M,,Monte-Carlo 100-fold CV (sampled with replacement),"Train: 90%
Test: 10%",,"Accuracy
Sensitivity
Sensibility","accuracy, sensitivity, sensibility",N/M,,N/M,"Accuracy (across participants, 5-class): 40%",Discrete Wavelet Transform + SVM,Traditional pipeline,,NM,,Amount of data,No,N/A,No,"Very verbose. Actually only 2 layers.
They used a CNN to extract features, and applied feature selection and classification separately. I'm confused as to how they trained the CNN...",,Hubert,[TBD],,Zafar2017
,Deep Convolutional Neural Network for Emotion Recognition Using EEG and Peripheral Physiological Signal,2017,"Lin, Li & Sun",International Conference on Image and Graphics,,"College of Computer Science of Zhejiang University, Hangzhou, China",,,Classification of EEG signals,Monitoring,Affective,Emotion,Improve SOTA: AlexNet on DEAP,AlexNet on Images (Raw EEG + Freq Bands) + other physiological sensors,"Watching videos
(check out DEAP details)",Using AlexNet on DEAP,,N/M,No,Emotions,DEAP,Public,32,32,512,N/M,,,"1) Downsampling to 128Hz
2) Band-Pass Filter: 4.0 - 45Hz
3) Average to Common Reference* (?)",,"EEG -> 6 gray images (Raw EEG + Freq Bands)
+ 81 features from other physiological sensors",Frequency-domain,z-score,,N/M,CNN,CNN,AlexNet,"AlexNet is great for images, frequency bands can be converted to images...",Yes,6 Gray Images (2D),"5 CNN
1 FC (81+500)",N/M,N/M,,,"2
Softmax",N/M,-,SGD,"LR: 0.001
(decreases every 500 iterations)",200,Empirically,N/M,N/M,,10-Fold CV,N/M,,"Accuracy
F1-Score","accuracy, f1-score",N/M,,N/M,"Arousal - Accuracy:  87.30%
Arousal - F1-Score:  78.24%
Valence - Accuracy:  85.50%
Valence - F1-Score:  80.06%","Many other SOTA
(check paper)
They outperform all others.",Traditional pipeline,,N/M,"To achieve better performances, data preprocessing of the original signal was also adopted. The provided experimental results prove the effectiveness and validate the proposed contributions of our method by achieving superior performance over the existing methods on DEAP Dataset.",N/M,No,N/A,No,Intriguing... I'll try to reproduce.,,Yannick,[TBD],,Lin2017
,Cross-subject recognition of operator functional states via EEG and switching deep belief networks with adaptive weights,2017,Yin & Zhang,Neurocomputing,No,University of Shanghai,18,,Classification of EEG signals,Monitoring,Cognitive,Mental workload & fatigue,Improve SOTA on cross-subject operator functional state recogntion ,"Exploit ""new"" improvements in deep learning",Cabin air management simulation (AutoCAMS),Using switching deep belief network with adaptive weights,,Nihon Kohden,No,None,Internal Recordings,Private,8,11,500Hz,"8640
1080/subject 8)",Offline,,1) Adaptive exponential smooth (to remove outliers),Yes,"Centroid frequency, log-energy entropy, mean, five power components, Shannon entropy, sum of energy, variance, zero-crossing rate of each channel and power differences between channel pairs",Frequency-domain,z-score,,Matlab 2011b,"Switching
DBN",DBN,One DBN per subject,The member DBN is switched at different time instants to fit the non-stationarity of the EEG features recorded from a novel testing subjects.,Yes,152x1,4,Sigmoid,N/M,3,"Low MW
Medium MW
High MW","Isabela: 2
Yannick: 3",N/M,Unsupervised pre-training of DBNs to learn representation of features for each subject (layer by layer). Supervised fine-tuning of the complete model. ,N/M,"Pre-training: 0.1
Fine-tuning: 1",10,N/M,Gaussian noise to feature vector,N/M,Inter,Leave-one-subject out,N/M,,"Accuracy
True positive
True negative
False positive
False negative","accuracy, true positives, true negatives, false positives, false negatives ","AMD4CPU 1.9GHz, 8G RAM",,N/M,"Mental workload: 77%
Mental fatigure: 68%
MW+MF: 54%","KNN, Naive Bayes, Logistic Regression, LSSVM, SAE, DBN 
(all with and without PCA) ",DL & Trad.,"Yes
Two-tailed Wilcoxon sign-rank test",N/M,"Results of the proposed method outperform all baselines. When the number of subjects increases, the performance gap between SDBN and baselines increases, suggesting that the number of subjects plays a fundamental role. ",Number of subjects is crucial to obtain a good performance ,No,N/A,No,"Paper is really nice, though presentation of the proposed approach and results could be better (it is a bit messy).",,Isabela,Yannick,,Yin2017
,Vowel classification from imagined speech using sub-band EEG frequencies and deep belief networks,2017,Sree & Kavita,"IEEE International Conference on Signal Processing, Communications and Networking ",No,SSN College of Engineering,4,,Classification of EEG signals,BCI,Active,Speech decoding,Improve SOTA on vowel classification,Use DBNs to extract EEG features,Speech imagery ,N/M,,RMS EEG-32 super spec,No,None,Internal Recordings,Private,5,32,128Hz,N/M,,,1) Band-pass 1-60Hz,No,"Energy features of Wavelet transform: Root Mean Square, Mean Absolute Value, Integrated EEG, Simple Square Integral, Variance of EEG, Average Amplitude Change",Frequency-domain,z-score,,N/M,DBN,DBN,N/M,N/M,No,N/M,7,N/M,N/M,,,N/M,N/M,N/M,N/M,LR: 0.002,N/M,N/M,N/M,Log-likelihood,,N/M,"Train: 80%
Test: 20%",,Accuracy,accuracy,N/M,,N/M,~87.5% (I believe this the average value for all vowels and EEG bands) ,No,None,,N/M,Vowels were more accurately classified in the theta and gamma bands,N/M,No,N/A,No,"Paper is limited, specially the results. Did not compared with other methods, which makes hard to analyze the extent of the contribution.",,Isabela,[TBD],,Sree2017
